Course,Marital status,Displaced,Tuition fees up to date,Gender,Scholarship holder,Daytime/evening attendance,Curricular units 2nd sem (grade),Curricular units 1st sem (grade),Age at enrollment,Target
5,1,0,1,0,1,1,12.166666666666666,12.666666666666666,18,0
5,1,1,1,0,0,1,12.2,11.4,21,1
2,1,0,1,0,1,1,0.0,0.0,18,1
16,1,1,1,0,1,1,12.8,13.5,19,1
10,1,1,1,0,0,1,12.833333333333334,12.285714285714286,19,0
6,1,1,0,0,0,1,0.0,0.0,19,1
10,1,1,1,0,0,1,13.0,10.5,19,1
6,2,0,1,0,0,1,12.0,14.0,27,0
6,1,1,1,0,0,1,12.2,14.2,22,0
15,1,1,1,0,0,1,13.142857142857142,13.0,18,1
11,1,1,1,0,0,1,12.75,11.0,20,0
17,2,0,1,0,0,0,10.0,11.0,34,1
12,1,1,1,0,0,1,13.755555555555556,12.385714285714286,18,0
15,1,1,1,1,0,1,12.25,14.75,20,0
8,1,1,1,0,0,1,15.833333333333334,16.166666666666668,20,0
17,1,0,1,1,0,0,0.0,0.0,25,1
7,1,1,1,1,0,1,13.0,12.4,18,1
8,1,0,0,1,0,1,13.0,11.6,18,1
16,1,1,1,0,1,1,0.0,12.2,18,1
11,1,0,1,0,1,1,12.8,11.0,19,0
16,1,1,1,0,1,1,12.4,12.333333333333334,19,1
10,1,0,1,0,1,1,12.571428571428571,14.833333333333334,21,0
5,1,1,1,0,1,1,11.833333333333334,12.0,20,0
3,1,1,1,0,1,0,12.6,12.727272727272728,21,0
17,1,0,1,0,0,0,11.0,10.5,34,1
15,1,1,1,0,0,1,12.0,12.333333333333334,20,0
17,1,0,1,1,0,0,12.0,0.0,24,1
12,1,0,1,1,0,1,14.38888888888889,14.842857142857143,18,0
17,1,0,1,1,0,0,12.0,11.0,28,1
11,1,0,1,1,0,1,0.0,10.75,20,1
12,1,1,1,1,0,1,12.55375,12.55375,22,0
12,1,1,1,1,0,1,12.665714285714284,12.665714285714284,19,0
13,1,0,1,1,0,1,0.0,11.75,26,1
11,1,1,0,1,0,1,0.0,11.0,21,1
2,1,1,1,1,0,1,0.0,0.0,18,0
9,1,1,1,1,0,1,12.2,13.4,18,0
2,1,1,1,1,0,1,12.117647058823527,12.578947368421051,22,0
15,1,1,1,1,1,1,11.5,12.0,20,0
14,1,0,1,1,0,1,0.0,12.333333333333334,20,1
17,1,0,1,1,0,0,13.5,11.5,25,1
2,1,0,1,1,0,1,0.0,0.0,22,1
4,1,0,0,1,0,1,12.0,11.8,20,1
12,1,0,1,1,0,1,12.002,12.002,20,1
14,1,0,1,1,1,1,14.166666666666666,13.142857142857142,19,0
12,1,0,1,1,0,1,13.867142857142856,13.867142857142856,19,0
12,1,0,1,1,0,1,12.675,12.675,25,0
2,1,1,1,1,0,1,0.0,0.0,19,0
2,1,1,1,1,0,1,0.0,0.0,22,1
11,1,0,1,1,1,1,12.2,11.0,19,1
17,2,0,1,1,0,0,11.333333333333334,10.75,32,1
12,1,0,0,1,0,1,11.575,12.6,20,1
5,1,1,1,1,0,1,13.125,13.833333333333334,19,0
3,1,0,1,1,0,0,0.0,12.25,34,1
11,1,0,1,1,0,1,11.0,12.0,21,1
14,1,1,1,1,1,1,11.555555555555555,13.75,19,0
17,1,0,1,1,0,0,15.4,13.833333333333334,31,0
17,1,0,1,1,0,0,16.8,15.8,34,0
12,4,0,1,1,0,1,12.52608695652174,12.52608695652174,30,0
6,1,0,1,1,0,1,10.666666666666666,13.0,22,0
4,1,0,1,1,0,1,0.0,0.0,27,1
7,1,0,0,1,0,1,0.0,0.0,31,1
15,1,1,0,1,0,1,0.0,12.0,21,1
9,1,0,1,1,0,1,11.0,10.75,21,1
9,1,0,1,1,0,1,13.5,11.6,19,0
9,1,1,1,1,1,1,11.6,11.8,20,0
4,1,0,1,1,0,1,15.166666666666666,16.0,18,0
15,1,0,1,1,1,1,11.5,12.666666666666666,18,0
11,1,0,0,1,0,1,0.0,0.0,34,1
5,1,0,1,1,0,1,12.75,12.6,20,1
12,1,0,1,1,0,1,13.4,13.4,18,0
2,1,1,1,1,0,1,0.0,0.0,21,1
4,2,0,1,1,0,1,0.0,10.0,26,1
7,1,1,1,1,0,1,0.0,0.0,20,1
4,1,0,1,1,0,1,11.2,11.25,25,1
9,1,1,1,1,0,1,14.0,10.666666666666666,24,1
8,1,0,1,1,0,1,13.4,11.75,20,0
9,1,0,1,1,0,1,0.0,0.0,20,1
5,1,1,1,0,0,1,14.125,12.666666666666666,18,0
11,1,1,1,0,0,1,15.666666666666666,14.0,22,0
9,1,0,1,0,1,1,0.0,11.5,19,1
8,1,1,1,0,0,1,12.8,12.0,21,0
6,1,1,1,0,0,1,16.666666666666668,16.428571428571427,30,1
12,1,1,1,0,1,1,13.207142857142856,13.336000000000002,21,0
14,1,0,1,0,0,1,14.0,14.666666666666666,21,0
12,1,1,1,0,0,1,14.115714285714288,14.115714285714288,18,0
6,1,1,1,0,1,1,13.11111111111111,14.857142857142858,19,0
6,1,1,1,0,1,1,13.714285714285714,13.833333333333334,18,0
9,1,1,1,0,1,1,12.0,10.0,18,1
12,1,1,1,0,1,1,12.415,12.415,24,0
6,1,1,1,0,0,1,13.428571428571429,14.428571428571429,23,0
12,1,1,1,0,1,1,14.312857142857142,14.312857142857142,18,0
8,1,1,1,0,0,1,13.4,12.0,20,0
10,1,0,1,0,0,1,13.714285714285714,13.833333333333334,18,0
10,1,1,1,0,0,1,12.142857142857142,12.166666666666666,20,0
15,1,1,1,0,1,1,13.6,13.2,22,0
12,1,1,1,0,0,1,15.4,15.4,20,0
12,1,1,1,0,1,1,15.925,13.385714285714286,19,0
8,1,1,1,0,0,1,11.0,10.857142857142858,18,1
9,1,0,1,0,0,1,12.0,11.333333333333334,18,0
6,1,1,1,0,1,1,13.6,14.5,19,0
5,1,1,1,0,1,1,12.375,14.166666666666666,19,0
3,1,0,1,0,0,0,12.0,12.833333333333334,24,0
10,1,0,1,0,0,1,14.5,13.333333333333334,21,0
10,1,1,1,0,1,1,14.571428571428571,13.666666666666666,20,0
11,1,0,0,0,1,1,11.0,10.833333333333334,28,1
16,1,1,1,0,0,1,13.142857142857142,13.428571428571429,21,0
7,1,0,0,1,0,1,0.0,0.0,25,1
14,1,0,1,1,1,1,13.5,14.142857142857142,25,0
17,1,0,1,1,1,0,12.8,13.8,32,0
9,1,0,0,1,0,1,10.0,10.0,26,1
6,1,0,1,1,0,1,0.0,0.0,23,1
12,1,1,1,1,0,1,13.30625,13.046666666666669,26,1
3,1,0,1,0,0,0,13.285714285714286,11.8,26,0
12,1,1,1,0,0,1,13.11,13.11,18,0
12,1,1,1,0,0,1,14.414285714285716,14.414285714285716,27,0
3,6,0,0,0,0,0,0.0,0.0,24,1
9,1,1,1,0,0,1,12.2,12.333333333333334,20,0
12,1,1,1,0,1,1,10.0,0.0,18,1
13,1,1,1,0,1,1,13.3125,14.1,18,0
12,1,1,1,0,0,1,13.045,13.045,18,0
12,1,1,1,0,1,1,14.2525,14.2525,19,0
12,1,1,1,0,0,1,15.075714285714286,15.075714285714286,18,0
4,1,1,1,0,0,1,13.214285714285714,13.15,23,0
10,1,1,1,0,1,1,11.8,12.333333333333334,21,0
12,1,1,1,0,1,1,13.122222222222222,13.778571428571428,18,0
16,1,1,0,0,0,1,11.0,10.333333333333334,20,1
5,1,0,1,0,1,1,12.375,13.571428571428571,18,0
3,1,0,1,0,0,0,13.428571428571429,12.75,29,0
15,1,1,1,1,0,1,12.0,13.0,28,1
14,1,0,0,1,0,1,0.0,0.0,24,1
2,1,0,1,1,1,1,0.0,0.0,33,1
9,1,1,0,1,0,1,11.0,12.5,19,1
6,1,0,1,1,0,1,14.142857142857142,14.857142857142858,19,0
2,1,1,0,1,1,1,0.0,0.0,18,0
14,1,1,1,1,0,1,14.0,13.333333333333334,19,0
12,1,1,1,1,1,1,13.072857142857144,13.072857142857144,33,0
7,1,0,0,1,0,1,11.0,12.0,34,1
11,1,1,1,0,0,1,16.0,15.5,18,0
8,1,1,1,0,0,1,0.0,0.0,20,1
15,1,0,1,0,1,1,15.166666666666666,14.714285714285714,19,0
6,1,1,1,0,0,1,15.333333333333334,16.714285714285715,20,0
10,1,1,1,0,1,1,11.666666666666666,10.857142857142858,19,0
12,1,1,1,0,0,1,12.416666666666666,11.658333333333331,19,0
15,1,1,1,0,1,1,12.0,11.6,22,0
15,1,0,1,0,1,1,12.666666666666666,12.166666666666666,18,0
16,1,0,1,0,1,1,12.833333333333334,12.5,19,0
12,1,1,0,0,0,1,12.56,12.56,31,1
12,1,1,1,0,0,1,14.23125,13.19,18,0
10,1,0,1,0,1,1,11.25,11.0,19,0
2,1,1,1,0,0,1,0.0,0.0,18,0
10,1,0,1,0,1,1,11.714285714285714,11.6,19,0
12,1,0,1,0,0,1,14.266666666666666,14.266666666666666,19,0
3,2,0,1,0,0,0,12.428571428571429,12.666666666666666,30,0
12,1,1,1,0,0,1,12.771428571428572,12.771428571428572,18,0
6,1,1,1,0,0,1,0.0,0.0,21,1
10,1,0,1,0,1,1,13.571428571428571,15.5,19,0
8,1,1,1,0,0,1,13.75,11.333333333333334,19,1
14,1,1,1,0,1,1,13.4,13.333333333333334,19,0
2,1,1,1,0,0,1,0.0,0.0,20,1
9,1,1,1,0,0,1,11.6,12.6,19,0
6,1,1,1,0,0,1,13.6,14.857142857142858,24,0
9,2,0,1,0,0,1,13.181818181818182,11.916666666666666,34,0
6,1,1,1,0,0,1,15.5,17.0,18,0
5,2,0,1,0,1,1,12.857142857142858,13.0,30,0
4,1,1,1,0,0,1,12.714285714285714,13.571428571428571,20,0
6,1,1,1,0,0,1,13.0,14.4,19,0
15,1,1,0,0,0,1,0.0,0.0,20,1
15,1,1,1,0,0,1,14.166666666666666,14.333333333333334,18,0
4,1,0,1,0,0,1,10.727272727272728,11.909090909090908,21,0
5,1,1,1,0,0,1,14.375,13.714285714285714,18,0
12,1,1,1,0,0,1,0.0,0.0,19,1
12,1,1,1,0,1,1,12.2375,13.46,18,1
15,1,1,1,0,0,1,13.333333333333334,15.0,19,0
2,1,1,1,0,1,1,0.0,0.0,18,1
14,1,1,1,0,0,1,12.8,13.4,19,0
10,4,0,1,0,0,1,13.75,11.25,34,0
6,1,0,1,0,0,1,11.6,12.6,18,0
15,1,1,1,0,1,1,11.0,12.0,22,1
2,1,0,1,0,0,1,11.5,10.36842105263158,22,0
11,5,0,1,0,0,1,12.384615384615383,12.692307692307692,32,0
16,2,0,1,0,0,1,11.875,13.0,34,1
17,2,0,1,0,0,0,12.0,10.0,33,1
16,1,0,1,0,1,1,12.833333333333334,13.142857142857142,18,0
10,1,0,1,0,1,1,11.857142857142858,13.75,19,0
14,1,1,1,0,1,1,13.8,14.0,18,0
17,1,0,1,0,0,0,0.0,0.0,27,1
14,1,1,1,0,1,1,12.428571428571429,13.166666666666666,18,0
16,1,1,1,0,0,1,13.0,12.666666666666666,20,0
12,1,0,1,0,0,1,14.575,13.6125,18,0
12,1,1,1,0,0,1,12.414285714285716,12.414285714285716,21,0
2,1,1,1,0,0,1,0.0,0.0,20,0
3,2,0,1,0,0,0,0.0,0.0,27,1
13,2,0,1,0,0,1,13.125,11.0,32,0
10,1,1,1,0,1,1,13.5,14.0,18,0
15,1,1,1,0,0,1,12.5,12.5,19,0
12,2,0,1,0,1,1,14.066666666666668,14.066666666666668,18,0
6,1,0,1,0,0,1,13.571428571428571,13.555555555555555,21,0
4,1,1,0,0,0,1,12.25,11.6,23,1
15,1,1,1,0,0,1,0.0,0.0,18,1
12,1,1,1,0,0,1,13.27625,13.27625,18,0
6,1,0,1,0,0,1,0.0,0.0,21,1
10,1,1,1,0,0,1,14.75,14.375,19,0
12,1,1,1,0,0,1,12.321428571428571,12.97166666666667,19,0
4,5,0,0,0,0,1,0.0,0.0,27,1
2,1,1,1,0,1,1,0.0,0.0,18,0
14,1,0,1,0,0,1,0.0,11.0,25,1
12,2,0,1,0,1,1,12.757142857142856,12.757142857142856,32,0
15,1,0,1,0,1,1,14.666666666666666,14.5,18,0
3,1,0,1,0,0,0,14.571428571428571,13.833333333333334,20,0
9,1,1,1,0,0,1,10.4,11.25,20,0
2,1,1,1,0,0,1,0.0,0.0,20,1
8,1,1,1,0,0,1,0.0,13.0,29,1
12,1,1,1,0,0,1,11.971428571428572,11.971428571428572,18,0
15,1,0,1,0,0,1,12.25,16.0,23,1
6,1,1,1,0,0,1,0.0,0.0,21,1
16,1,1,0,0,0,1,0.0,12.75,28,1
2,1,0,1,0,1,1,13.583333333333334,14.5,19,0
4,1,0,1,0,0,1,13.833333333333334,13.0,26,0
12,1,1,1,0,0,1,12.75,11.714285714285714,18,0
16,1,0,1,0,0,1,0.0,0.0,19,1
14,1,0,1,0,0,1,13.142857142857142,12.375,20,0
16,1,0,1,0,0,1,12.0,12.666666666666666,18,0
6,1,1,1,0,0,1,12.0,10.5,27,1
4,2,0,1,0,0,1,12.6,14.125,20,0
6,1,1,1,0,0,1,13.833333333333334,14.666666666666666,18,0
2,1,0,1,0,0,1,0.0,0.0,26,1
2,1,1,1,0,0,1,0.0,0.0,18,0
14,1,1,1,0,1,1,12.666666666666666,11.75,20,0
12,1,1,1,0,0,1,14.13714285714286,14.13714285714286,18,0
5,1,0,1,0,0,1,11.0,12.0,18,1
17,2,0,1,0,0,0,11.5,10.8,23,0
5,1,1,1,0,1,1,12.5,13.285714285714286,19,1
9,1,1,1,0,1,1,12.6,13.6,19,0
12,1,0,1,0,0,1,14.1875,13.55,18,0
10,1,1,1,0,0,1,12.6,12.5,24,0
17,1,0,1,0,0,0,12.666666666666666,11.0,25,1
9,1,1,1,0,0,1,12.333333333333334,11.6,20,0
2,1,1,1,0,0,1,0.0,0.0,19,1
11,1,1,1,0,1,1,12.166666666666666,13.0,19,0
16,1,0,1,0,0,1,13.875,12.785714285714286,28,1
5,1,1,1,0,0,1,12.0,14.5,21,0
6,1,1,0,0,0,1,12.75,14.6,22,1
15,1,1,0,0,0,1,12.166666666666666,12.5,18,0
5,1,1,1,0,1,1,13.125,14.0,19,0
12,1,1,1,0,1,1,14.575,13.801428571428572,19,0
16,1,0,0,0,0,1,13.666666666666666,14.428571428571429,25,0
12,1,1,1,0,1,1,14.35,14.35,18,0
5,1,1,1,0,0,1,13.5,14.333333333333334,19,0
2,1,1,0,0,0,1,13.25,13.0,19,0
8,1,1,1,0,1,1,13.0,14.5,18,0
12,1,1,1,0,1,1,11.82,11.82,19,0
15,1,1,1,0,0,1,0.0,0.0,20,1
15,1,1,1,0,0,1,11.857142857142858,12.571428571428571,18,0
12,1,1,1,0,1,1,14.9,13.857142857142858,18,0
10,1,1,1,0,0,1,13.8,11.833333333333334,18,0
8,1,1,1,0,0,1,13.666666666666666,14.666666666666666,19,0
12,1,1,1,0,0,1,12.18888888888889,13.422222222222224,19,0
15,1,1,1,0,1,1,12.2,14.0,19,1
13,1,1,1,0,1,1,13.375,12.142857142857142,19,1
9,1,1,1,0,1,1,13.0,12.8,18,0
12,1,1,1,0,1,1,14.955555555555556,14.572857142857142,18,0
9,1,0,1,0,0,1,11.0,11.25,18,0
8,1,1,1,0,0,1,14.6,14.4,18,1
12,1,1,1,0,0,1,14.4625,12.982857142857142,20,0
6,1,1,1,0,0,1,13.0,15.75,20,0
6,1,0,1,0,0,1,14.0,12.285714285714286,18,1
12,1,1,1,0,0,1,13.571428571428571,13.755,20,0
14,1,1,1,0,1,1,13.5,13.833333333333334,18,0
12,1,1,1,0,0,1,0.0,0.0,19,1
12,1,1,1,0,0,1,14.627777777777778,14.711111111111112,18,0
6,1,1,1,0,0,1,13.7,14.615384615384617,20,0
12,1,0,1,0,0,1,14.533333333333331,13.677142857142858,18,0
6,1,1,1,0,1,1,12.8,13.166666666666666,19,0
10,1,1,1,0,0,1,11.333333333333334,10.8,19,0
8,1,0,1,0,0,1,12.833333333333334,12.0,19,0
12,1,0,1,0,0,1,14.71875,13.958333333333334,18,0
16,1,1,1,0,0,1,12.25,13.0,19,1
2,1,1,1,0,1,1,0.0,0.0,24,0
2,1,1,1,0,1,1,0.0,0.0,18,0
12,1,1,1,0,1,1,14.0,14.0,18,0
15,1,1,1,0,0,1,11.333333333333334,12.0,19,1
9,1,1,1,0,0,1,10.0,12.5,19,0
16,1,0,1,0,0,1,11.909090909090908,12.428571428571429,28,1
12,1,0,1,0,0,1,15.9,13.3875,21,0
12,1,1,1,0,1,1,12.205555555555556,12.648333333333332,19,0
10,1,1,1,0,0,1,13.333333333333334,14.0,19,0
6,1,0,1,0,0,1,11.857142857142858,12.8,18,0
11,1,1,1,0,0,1,10.833333333333334,11.333333333333334,18,0
12,1,1,0,0,0,1,0.0,0.0,19,1
14,1,1,1,0,1,1,13.0,14.166666666666666,20,0
15,1,1,1,0,0,1,13.833333333333334,12.833333333333334,18,0
16,1,0,0,0,0,1,11.833333333333334,12.0,19,1
15,1,1,1,0,1,1,13.142857142857142,13.0,20,1
14,1,1,0,0,0,1,13.6,12.333333333333334,18,0
5,1,0,1,0,1,1,11.625,12.571428571428571,21,0
11,1,1,1,0,1,1,12.833333333333334,12.333333333333334,19,0
16,1,1,1,0,0,1,10.75,13.0,19,0
15,1,1,1,0,0,1,14.2,13.166666666666666,18,1
9,1,0,1,0,1,1,13.6,13.333333333333334,18,0
6,1,1,1,0,0,1,13.142857142857142,13.0,18,0
13,2,0,1,0,0,1,11.7,10.9,31,1
6,1,1,1,0,1,1,16.0,15.857142857142858,20,0
6,1,0,1,0,1,1,13.0,12.6,19,1
10,1,0,1,0,1,1,14.571428571428571,14.0,19,0
8,5,0,0,0,0,1,13.0,14.666666666666666,27,1
15,1,1,1,0,1,1,14.0,13.666666666666666,18,0
3,1,0,1,0,0,0,0.0,0.0,32,1
12,1,1,1,0,0,1,12.628571428571428,12.628571428571428,18,0
12,1,1,1,0,1,1,14.232857142857142,14.232857142857142,19,0
11,1,1,1,0,0,1,0.0,10.0,18,1
14,1,1,1,0,1,1,11.0,12.25,18,1
15,1,0,0,0,1,1,13.0,13.5,24,0
10,1,1,1,0,1,1,11.5,12.2,19,0
11,1,1,1,0,0,1,0.0,0.0,21,1
5,1,1,1,0,0,1,12.75,12.0,19,0
3,1,0,0,1,0,0,0.0,0.0,29,1
10,1,0,0,1,0,1,12.0,11.6,27,1
14,1,0,1,1,0,1,13.666666666666666,11.333333333333334,26,1
14,1,0,1,1,0,1,12.25,10.8,19,0
6,1,1,1,1,0,1,13.5,12.5,23,1
17,1,0,1,1,0,0,14.166666666666666,15.2,27,0
12,1,1,1,1,1,1,12.575,13.314285714285717,20,0
5,1,0,1,0,1,1,12.083333333333334,13.090909090909092,19,0
8,1,1,0,0,0,1,0.0,0.0,19,1
5,1,1,1,0,0,1,11.5,12.2,20,0
17,1,1,1,0,0,0,12.428571428571429,11.2,22,0
9,1,1,1,0,0,1,12.0,12.333333333333334,18,0
12,5,0,1,0,0,1,15.94285714285714,15.94285714285714,27,0
17,1,0,1,0,0,0,0.0,0.0,27,1
10,1,1,1,0,0,1,10.714285714285714,10.25,19,0
3,1,0,1,0,1,0,12.5,14.166666666666666,23,0
12,1,1,1,0,1,1,14.575,14.575,22,0
11,1,1,1,0,1,1,0.0,10.0,18,1
10,1,0,1,0,1,1,11.428571428571429,12.285714285714286,18,0
3,1,0,1,0,1,0,12.333333333333334,14.0,31,0
15,1,0,1,0,0,1,0.0,11.25,19,1
3,1,0,1,0,0,0,0.0,12.0,24,1
12,1,0,1,0,0,1,13.32625,13.47,19,0
9,1,1,1,0,0,1,12.8,12.4,19,0
14,1,1,0,0,0,1,11.5,11.75,26,1
2,1,1,0,1,0,1,0.0,0.0,27,1
10,1,1,1,0,0,1,12.428571428571429,12.0,19,0
6,2,0,1,0,0,1,15.4,15.333333333333334,29,1
12,1,1,1,0,1,1,12.32,12.32,18,0
12,1,1,1,0,0,1,14.75625,13.79857142857143,19,0
9,1,0,1,0,1,1,15.4,16.333333333333332,18,0
2,1,1,1,0,0,1,0.0,0.0,19,1
12,1,1,1,0,0,1,15.366666666666667,14.757142857142856,19,0
11,1,1,1,0,0,1,12.333333333333334,11.666666666666666,19,1
15,1,0,1,0,0,1,11.5,11.666666666666666,19,0
10,1,0,1,0,1,1,13.333333333333334,15.0,19,0
12,1,1,0,0,0,1,0.0,0.0,18,1
15,1,1,1,0,0,1,13.333333333333334,13.571428571428571,20,0
11,1,0,1,0,0,1,11.5,10.8,20,0
17,2,0,1,0,0,0,12.833333333333334,11.4,31,1
13,1,0,1,0,1,1,11.55,10.642857142857142,20,0
12,1,1,1,0,0,1,14.65,14.65,18,0
12,1,1,1,0,1,1,14.863636363636363,13.714285714285714,19,0
10,1,0,1,0,0,1,12.071428571428571,12.266666666666667,30,0
9,1,1,1,0,0,1,15.4,11.0,19,0
9,1,1,1,0,0,1,13.0,13.8,22,0
15,1,0,1,0,1,1,12.833333333333334,12.666666666666666,18,0
10,1,1,1,0,0,1,12.0,11.75,18,0
12,1,1,1,0,1,1,12.785714285714286,12.785714285714286,19,0
8,1,1,1,0,0,1,13.333333333333334,14.444444444444445,18,0
2,1,1,1,0,0,1,0.0,0.0,20,0
6,1,1,1,0,0,1,11.75,12.75,18,0
6,1,1,1,0,0,1,16.5,16.857142857142858,25,0
15,1,0,1,0,0,1,15.0,13.166666666666666,19,0
6,1,1,1,0,0,1,14.285714285714286,16.5,26,0
9,1,1,1,0,0,1,11.6,11.75,21,0
9,1,0,1,0,0,1,0.0,11.0,19,1
12,1,0,1,0,1,1,15.114285714285714,15.114285714285714,19,0
10,1,1,1,0,1,1,14.285714285714286,15.5,18,0
17,2,0,1,0,1,0,12.0,11.142857142857142,32,0
10,1,0,1,0,1,1,11.333333333333334,11.333333333333334,18,0
2,1,1,0,0,0,1,0.0,0.0,18,1
15,1,0,1,0,1,1,13.833333333333334,15.666666666666666,18,0
2,1,1,1,0,0,1,15.0,15.333333333333334,21,0
4,1,1,1,0,0,1,11.25,12.0,21,0
9,1,1,1,0,0,1,10.0,10.333333333333334,22,1
2,1,1,1,1,1,1,0.0,0.0,21,0
11,1,1,1,0,1,1,11.8,12.857142857142858,20,0
12,1,1,1,0,0,1,14.328571428571427,14.328571428571427,19,0
10,1,0,1,0,1,1,16.333333333333332,15.0,20,0
6,1,1,1,0,0,1,12.4,13.6,19,0
6,1,1,1,0,1,1,13.25,12.857142857142858,18,0
16,1,1,1,0,0,1,10.0,14.5,18,1
17,1,0,1,0,0,0,10.5,10.666666666666666,24,1
11,1,0,0,0,1,1,11.333333333333334,13.428571428571429,21,1
12,1,1,1,1,1,1,10.868,11.716666666666663,18,0
9,1,1,1,1,1,1,12.8,12.0,20,0
16,1,1,0,0,0,1,10.75,13.2,20,1
11,1,1,1,0,0,1,12.25,12.2,18,1
13,1,1,1,0,1,1,12.157142857142857,12.58,25,0
12,1,1,1,0,1,1,14.0,12.428571428571429,19,0
14,1,1,1,1,1,1,13.0,13.0,18,1
12,1,0,1,1,0,1,14.535714285714286,14.535714285714286,19,0
5,1,0,1,1,0,1,13.666666666666666,16.0,18,0
8,1,1,1,1,0,1,12.666666666666666,13.142857142857142,24,1
3,1,1,1,1,0,0,11.142857142857142,11.6875,25,0
6,1,0,1,1,1,1,13.666666666666666,13.833333333333334,19,0
7,1,0,1,1,0,1,0.0,0.0,19,1
8,1,0,0,1,1,1,0.0,0.0,30,1
12,1,1,1,1,0,1,0.0,0.0,19,1
9,1,1,1,1,0,1,0.0,10.0,21,1
2,1,0,1,1,0,1,0.0,0.0,19,1
4,1,0,0,1,0,1,0.0,0.0,29,1
14,1,0,1,1,0,1,13.0,12.6,18,1
5,1,0,1,1,0,1,11.25,12.375,20,1
15,1,1,0,1,0,1,0.0,0.0,18,1
9,1,1,1,1,0,1,12.666666666666666,12.6,19,0
12,1,1,1,1,0,1,12.84142857142857,12.84142857142857,20,0
10,2,0,1,1,0,1,0.0,0.0,33,1
15,1,1,1,1,0,1,12.833333333333334,14.166666666666666,18,0
15,1,1,1,1,0,1,11.0,10.8,19,1
15,1,1,1,1,0,1,0.0,13.0,18,1
17,1,0,0,1,0,0,0.0,0.0,28,1
9,1,0,1,1,0,1,13.333333333333334,13.0,18,0
15,1,1,1,1,0,1,11.571428571428571,11.571428571428571,25,1
10,1,0,0,1,0,1,11.0,11.5,19,1
5,1,0,1,1,0,1,10.75,11.0,18,0
4,1,1,1,1,0,1,15.571428571428571,17.11111111111111,29,0
11,1,0,1,1,1,1,12.166666666666666,12.571428571428571,20,0
4,1,0,1,1,0,1,0.0,0.0,20,1
5,1,1,1,1,0,1,15.166666666666666,14.5,18,0
11,1,1,1,1,1,1,12.333333333333334,13.5,21,0
11,1,0,0,1,0,1,10.0,11.2,18,1
7,1,1,1,1,0,1,12.25,10.666666666666666,20,0
17,1,0,1,0,0,0,0.0,0.0,26,1
14,1,0,1,0,0,1,0.0,10.0,19,1
13,1,1,0,0,1,1,12.0,12.36,24,1
14,1,1,1,0,1,1,14.714285714285714,15.25,20,0
17,1,1,0,0,0,0,0.0,0.0,26,1
9,1,0,1,0,0,1,12.25,13.0,31,1
12,2,1,1,0,0,1,13.81375,13.81375,27,0
6,1,0,1,0,0,1,12.875,13.285714285714286,24,0
12,1,1,1,0,1,1,13.044444444444444,11.9625,20,0
12,1,1,1,0,0,1,13.116666666666667,13.683333333333332,20,0
12,1,1,1,0,0,1,14.985714285714286,14.985714285714286,24,0
15,1,1,1,0,0,1,12.6,12.5,18,0
6,1,0,1,0,0,1,0.0,0.0,20,1
12,1,1,1,0,0,1,13.661,13.78,18,0
12,1,1,1,0,0,1,14.2725,13.805,19,0
6,1,1,1,0,0,1,12.6,13.8,18,0
12,1,1,1,0,0,1,13.9375,14.424285714285714,18,0
10,1,0,1,0,1,1,12.5,13.166666666666666,18,0
10,2,0,1,0,0,1,12.272727272727272,12.071428571428571,34,0
12,1,1,1,0,1,1,14.11,14.11,19,0
16,1,1,1,0,0,1,10.666666666666666,12.4,19,1
15,1,0,0,0,0,1,12.0,12.0,21,1
15,1,1,1,0,1,1,13.5,14.833333333333334,18,0
6,1,1,1,0,1,1,13.5,15.428571428571429,20,0
9,1,0,1,0,1,1,11.4,11.6,18,0
5,1,1,1,0,0,1,14.0,14.166666666666666,18,0
9,1,1,1,0,1,1,11.0,10.714285714285714,18,0
8,1,1,1,0,1,1,0.0,0.0,21,1
8,1,1,1,0,1,1,13.0,12.333333333333334,21,1
6,1,0,1,0,0,1,12.25,13.0,18,0
14,1,1,1,0,0,1,11.25,11.4,18,0
12,1,1,1,0,0,1,12.766666666666666,12.766666666666666,19,0
4,2,0,1,0,0,1,12.666666666666666,12.6,29,0
9,1,0,1,0,1,1,13.4,13.0,20,0
12,1,1,1,0,0,1,14.316666666666668,14.316666666666668,18,0
6,1,1,1,0,0,1,12.0,12.75,19,0
9,1,1,1,0,1,1,12.6,13.4,19,0
6,1,1,1,0,1,1,13.8,15.75,18,0
16,1,1,1,0,0,1,11.0,12.4,21,1
10,1,0,1,0,1,1,12.333333333333334,11.5,19,0
14,1,0,1,0,0,1,14.0,13.4,19,0
12,2,0,1,0,0,1,0.0,0.0,30,1
15,1,1,1,0,0,1,11.6,13.285714285714286,27,1
9,5,0,1,0,0,1,11.142857142857142,10.923076923076923,23,0
1,1,0,1,0,0,1,11.0,12.0,34,1
9,1,1,1,0,1,1,14.4,13.714285714285714,21,0
9,1,1,1,0,0,1,13.0,10.0,22,1
3,4,0,1,0,1,0,11.5,10.333333333333334,32,0
13,1,1,1,0,0,1,14.625,12.728571428571428,20,0
11,1,1,1,0,1,1,10.833333333333334,11.333333333333334,18,0
14,1,0,0,1,0,1,10.166666666666666,11.25,19,1
17,1,0,1,1,0,0,12.0,10.5,25,0
10,1,0,1,1,0,1,0.0,14.0,20,1
